ean,pasillo,rubro,subrubro,descripcion,marca,imagen_url,nombre_dia
7790625010401,Frescos,Fiambrería,Salchichas,,66,https://ardiaprod.vteximg.com.br/arquivos/ids/334675/Salchicha-Tipo-Viena-66-190-Gr-_1.jpg?v=638636316824000000,Salchicha Tipo Viena 66 190 Gr.
7790580132187,Desayuno,Para untar,Mermeladas,,ARCOR,https://ardiaprod.vteximg.com.br/arquivos/ids/307184/Mermelada-Tradicional-Arcor-Frutilla-454-Gr-_1.jpg?v=638862999863400000,Mermelada Tradicional Arcor Frutilla 454 Gr.
7798339251370,Bebidas,Cervezas,Rubia,,PAMPA,https://ardiaprod.vteximg.com.br/arquivos/ids/367267/Cerveza-Brewing-Honey-Pampa-473-Ml-_1.jpg?v=639107199004400000,Cerveza Brewing Honey Pampa 473 Ml.
7891000295717,Mascotas,Gatos,Alimento Húmedo para gatos,,EL PRADO,https://ardiaprod.vteximg.com.br/arquivos/ids/323732/Alimento-Goulash-Fancy-Feast-Atun-85-Gr-_1.jpg?v=638983958465770000,Alimento Goulash Fancy Feast Atún 85 Gr.
7792319971104,Bebidas,Bodega,Vino Tinto,,NORTON,https://ardiaprod.vteximg.com.br/arquivos/ids/351410/Vino-Select-Malbec-Norton-750-Ml-_1.jpg?v=638841099833530000,Vino Select Malbec Norton 750 Ml.
78924338,Perfumería,Cuidado Personal,Desodorantes Femeninos,,REXONA,https://ardiaprod.vteximg.com.br/arquivos/ids/335389/Desodorante-RollOn-Power-Dry-Rexona-50-Ml-_1.jpg?v=638648412932230000,Desodorante Roll-On Power Dry Rexona 50 Ml.
7798318730636,Limpieza,Bolsas,Bolsas de compras,,ECOBOLSAS,https://ardiaprod.vteximg.com.br/arquivos/ids/357657/Bolsa--Box-Carpintos-Ecobolsa-1-Ud-_1.jpg?v=638931922103600000,Bolsa  Box Carpintos Ecobolsa 1 Ud.
4005900973825,Perfumería,Cuidado Personal,Desodorantes Femeninos,"El Desodorante antitranspirante* NIVEA Pearl & Beauty en aerosol, brinda 72 horas de confiable protección que cuida tu piel. Gracias a su innovadora fórmula con Extracto de Perlas de origen natural y  está enriquecido con aceite de palta. Para axilas suaves y lisas. Tiene una fragancia duradera, está dermatológicamente probado y no contiene alcohol etílico.Es adecuado para todo tipo de pieles
 *Estudio in vivo de eficacia.Beiersdorf AG.
NIVEA es la marca Nº 1 en el cuidado de la piel en el Mundo y en Argentina, con más de 100 años de trayectoria. Desde que inventamos la primera crema, NIVEA Creme, desarrollamos investigación constante para producir innovaciones que atiendan a cada necesidad de la piel de toda la familia. Nuestros investigadores se centran especialmente en la individualidad de la piel humana y en las diferentes necesidades de cuidado. Lo que ha dado como resultado que en las últimas décadas hayamos creado numerosos productos innovadores para el cuidado de la piel, desde desodorantes hasta productos de protección solar.

BENEFICIOS
-72 horas de protección antitranspirante
-Contiene Extracto de Perla y Aceite de Palta
-Dermatológicamente probado
Sin alcohol etílico
Axilas suaves y lisas

MODO DE USO
1) Agitar bien el envase antes de usar
2) Aplicar NIVEA Pearl & Beauty a 15 cm de distancia de las axilas de manera uniforme y pareja
3) Dejar de secar antes de colocar la prenda de vestir
4) En caso de oclusión de la válvula agite bien el envase, ya que su presión interna libera la oclusión.",NIVEA,https://ardiaprod.vteximg.com.br/arquivos/ids/362122/Desodorante-Femenino-Nivea-Pearl---Beauty-Cuidado-Suave-150-Ml-_1.jpg?v=638991429060170000,Desodorante Femenino Nivea Pearl & Beauty Cuidado Suave 150 Ml.
7791337009851,Frescos,Fiambrería,Queso crema y untables,"LA SERENISIMA CLÁSICO, queso blanco
NUEVA RECETA con la calidad que ya conoces, ideal para los desayunos y meriendas en familia, el clásico en boca de todos. UNTABLE 460gr. Queso blanco libre de gluten. Sin TACC.",LA SERENISIMA,https://ardiaprod.vteximg.com.br/arquivos/ids/368524/Queso-La-Serenisima-Clasico-libre-de-gluten-460-Gr-_1.jpg?v=639130526310970000,Queso La Serenisima Clasico libre de gluten 460 Gr.
8445290954190,Mascotas,Gatos,Piedritas sanitarias,,TIDY CATS,https://ardiaprod.vteximg.com.br/arquivos/ids/330263/Piedras-Tidy-Cats-x-36-Kg-_1.jpg?v=638599646701000000,"Piedras Tidy Cats x 3,6 Kg."
7790070433244,Almacén,Panadería,Pan rallado y Rebozadores,,PREFERIDO,https://ardiaprod.vteximg.com.br/arquivos/ids/370009/Rebozador-Para-Horno-Prefe-1-Kg-_1.jpg?v=639143864563230000,Rebozador Para Horno Prefe 1 Kg.
7509552902112,Perfumería,Cuidado del pelo,Shampoo,,ELVIVE,https://ardiaprod.vteximg.com.br/arquivos/ids/330902/Shampoo-Hidratacion-Hialuronico-Elvive-200-Ml-_1.jpg?v=638599655260330000,Shampoo Hidratacion Hialuronico Elvive 200 Ml.
7792640006704,Perfumería,Cuidado del pelo,Shampoo,,CAPILATIS,https://ardiaprod.vteximg.com.br/arquivos/ids/307878/Shampoo-Con-Palo-Amargo-Capilatis-420-Ml-_1.jpg?v=638599335754670000,Shampoo Con Palo Amargo Capilatis 420 Ml.
7798140257752,Perfumería,Cuidado del pelo,Acondicionadores,"Acondicionador Tío Nacho Engrosador Recargable, con una combinación de Jalea Real y Capilgross para pelo con más volumen, fuerte y grueso.

BENEFICIOS:
-ENGROSADOR: Aumentan el diámetro de cada pelo dejándolo más fuerte, más grueso y con mayor volumen gracias a su fórmula con el componente exclusivo Capilgross. 
-FÓRMULA NATURAL: Jalea Real + Extracto de Ortiga + el componente exclusivo Capilgross.
-RESULTADOS INMEDIATOS: En tan solo 1 mes, tu pelo luce como con hasta 33.000 hebras más.
-RESULTADOS VISIBLES: Para mejores resultados se recomienda utilizar todos los productos del Sistema Tío Nacho Engrosador (shampoo, acondicionador y tratamiento)
-USO DIARIO:  Luego de aplicar el Shampoo Tío Nacho Engrosador, aplicar el Acondicionador de medios a puntas sobre el  pelo mojado y enjuaga con abundante agua.",TIO NACHO,https://ardiaprod.vteximg.com.br/arquivos/ids/370156/Acondicionador-Tio-Nacho-Engrosador-Recargable-Doypack-400-Ml-_1.jpg?v=639147809205030000,Acondicionador Tio Nacho Engrosador Recargable Doypack 400 Ml.
7792360002130,Desayuno,Infusiones y Endulzantes,Café,,BONAFIDE,https://ardiaprod.vteximg.com.br/arquivos/ids/314798/Cafe-Molido-Sensaciones-Bonafide-Torrado-Suave-500-Gr-_1.jpg?v=638599433131830000,Café Molido Sensaciones Bonafide Torrado Suave 500 Gr.
7791290793361,Limpieza,Limpiadores,Limpiadores de cocina,"Nuevo Limpiador Líquido CIF Pisos Plastificados y Flotantes (450 ml) es un limpiador para pisos plastificados y flotantes con tecnología de limpieza fácil, que brinda una limpieza profunda sin dañar el plastificado. El limpiador CIF para pisos es un producto de limpieza formulado con activos de origen natural, garantiza una máxima protección, brillo y cuidado en los pisos de tu hogar. El limpiador Cif Pisos no deja vetas. Además, es un limpiador con fragancia biodegradable que protege y cuida el medio ambiente. Al igual que otros materiales naturales, la madera se estropea fácilmente si no se la cuida como corresponde. Antes de limpiar pisos de madera, hay que saber si el piso está sellado o no. Los pisos sellados tienen una capa de barniz a prueba de agua; los pisos que no están sellados tienen solamente una capa de cera. Los pisos flotantes son baldosas sintéticas que simulan superficies de piedra, madera u otros materiales naturales. Estos pisos suelen estar hechos de materiales sintéticos duraderos que son fáciles de mantener. Limpiar pisos de madera es una tarea delicada, y el parquet es sensible a la humedad y a ciertos químicos, por ello Cif Pisos Plastificados y flotantes es un artículo de limpieza ideal para el hogar. Para un mejor uso del producto: Para pisos y grandes superficies utilizar tres tapas en cinco litros de agua. Según el piso a limpiar, la dosis recomendada puede variar para obtener el resultado adecuado. No es necesario enjuagar. Para manchas rebeldes, pase un paño tipo Cif Ballerina embebido con el producto puro. ¡Conocé el nuevo limpiador de pisos CIF Plastificados y Flotantes para brindarle brillo, cuidado y una limpieza superior a los pisos de tu hogar!  Limpiador líquido CIF Pisos Plastificados y Flotantes te brinda una tecnología de limpieza fácil. Este limpiador de pisos garantiza una máxima protección, brillo y cuidado en los pisos de tu hogar. CIF Pisos Plastificados y Flotantes está formulado con activos de origen natural. Es un limpiador con fragancia biodegradable que protege y cuida el medio ambiente. El limpiador Cif Pisos no deja vetas. Conocé el nuevo limpiador de pisos CIF Plastificados y Flotantes para brindarle brillo, cuidado y una limpieza superior a tus pisos.",CIF,https://ardiaprod.vteximg.com.br/arquivos/ids/359416/Limpiador-Liquido-Cif-Pisos-Plastificados-Y-Flotantes-Botella-450-Ml-_1.jpg?v=638955135624170000,Limpiador Liquido Cif Pisos Plastificados Y Flotantes Botella 450 Ml.
7790538009516,Desayuno,Galletitas y Cereales,Galletas de arroz,,ARROCITAS,https://ardiaprod.vteximg.com.br/arquivos/ids/354967/Galletas-De-Arroz-Arrocitas-3-Cereales-101-Gr-_1.jpg?v=638889473012900000,Galletas De Arroz Arrocitas 3 Cereales 101 Gr.
7790170901957,Desayuno,Infusiones y Endulzantes,Café,,LA MORENITA,https://ardiaprod.vteximg.com.br/arquivos/ids/373866/Cafe-Molido-La-Morenita-Intenso-125-Gr-_1.jpg?v=639168576273430000,Café Molido La Morenita Intenso 125 Gr.
7794000008038,Almacén,Conservas,Tomates y Salsas,,KNORR,https://ardiaprod.vteximg.com.br/arquivos/ids/310533/Salsa-Guiso-y-Arroz-Knorr-340-Gr-_1.jpg?v=638599374275870000,Salsa Guiso y Arroz Knorr 340 Gr.
7622202218729,Desayuno,Galletitas y Cereales,Galletitas dulces,"Galletitas dulces Duque, sabor tradicional con un toque crujiente, ideales para acompañar el café o disfrutar en meriendas. Presentación práctica en paquete de 345 gramos para mantener la frescura.",DUQUESA,https://ardiaprod.vteximg.com.br/arquivos/ids/350471/Galletita-Dulce-Duque-345-Gr-_1.jpg?v=638824671818600000,Galletita Dulce Duque 345 Gr.
7509546687810,Perfumería,Jabones,Jabones en barra,"Dale a tu piel una sensación de humectación natural con el jabón de tocador Palmolive Nutrimilk® enriquecido con proteínas de leche.
Beneficios:
-Fórmula con ingredientes de origen 100% natural 
-Palmolive Nutri-Milk devuelve diariamente la hidratación natural de la piel
-Poder de hidratación: Fórmula con proteínas de leche, grandes aliadas de la nutrición de la piel
-Mejor sensación en la piel comparado con otros jabones regulares
-Fragancia diferencial, una de las mejores del mercado.
Mojar el cuerpo o la zona deseada, enjabonar normalmente y enjuagar.
Mantener fuera del alcance de los niños. Evitar el contacto con los ojos. Discontinuar su uso si percibe irritación o sensibilidad en la piel y consultar a un médico. No usar en niños menores de 3 años. Este producto puede ser irritante si no se usa según las instrucciones de uso.",PALMOLIVE,https://ardiaprod.vteximg.com.br/arquivos/ids/364362/Jabon-De-Tocador-Palmolive-Nutri-Milk-Hidratacion-Prolongada-85-G-4-Ud-_1.png?v=639051040688670000,Jabon De Tocador Palmolive Nutri Milk Hidratacion Prolongada 85 G 4 Ud.
7793890258875,Almacén,Panadería,Pan de Hamburguesa y Pancho,"Un pan suave y práctico, con frescura y rico sabor que cuenta con más de 50 años de trayectoria.",FARGO,https://ardiaprod.vteximg.com.br/arquivos/ids/370192/Pan-de-Pancho-Fargo-6-Ud-_1.jpg?v=639147809560630000,Pan de Pancho Fargo 6 Ud.
7622202038099,Desayuno,Galletitas y Cereales,Galletitas dulces,Disfrutá todo el sabor de Oreo sin gluten.,OREO,https://ardiaprod.vteximg.com.br/arquivos/ids/306944/Galletitas-Oreo-Sin-Gluten-95-Gr-_1.jpg?v=638599323784300000,Galletitas Oreo Sin Gluten 95 Gr.
8445291082212,Desayuno,Infusiones y Endulzantes,Café,"Café torrado instantáneo NESCAFÉ® Dolca.          Unidad: Frasco de 170 gramos                                                 Es el típico gusto argentino en café. El de siempre, como a vos te gusta, PERFECTO PARA BATIR. Disfrutá junto a tu familia de su versión tradicional, con granos seleccionados, que te ofrece sabor en su punto justo. Café soluble, libre de gluten. Sin T.A.C.C.                                                                                 ¡Con Respeto Hasta la Taza!                                          Un café 100 % de origen responsable. Desde NESCAFÉ respetamos el planeta y trabajamos para que toda nuestra producción de café sea más sostenible. Cultivado con respeto, producido con respeto, envasado con respeto. Cada taza de NESCAFÉ® es una taza de respeto al planeta. ¡Disfruta con respeto!
Preparación: agua segura a apunto de hervir (150ml) y 1,5gr de Nescafé Dolca.",NESCAFE,https://ardiaprod.vteximg.com.br/arquivos/ids/369161/Nescafe-Dolca-Original-Frasco-X-170-Gr-_1.jpg?v=639138304751870000,Nescafe Dolca Original Frasco X 170 Gr.
4005900985699,Perfumería,Cuidado Personal,Desodorantes Femeninos,"El Desodorante antitranspirante femenino NIVEA Fresh Coconut en aerosol, brinda 72 horas de confiable protección que cuida tu piel. Su innovadora fórmula de NIVEA INFINI FRESH, un ingrediente que otorga una frescura duradera en la piel. Está dermatológicamente probado y no contiene alcohol etílico. Es adecuado para todo tipo de pieles. 
NIVEA es la marca Nº 1 en el cuidado de la piel en el Mundo y en Argentina, con más de 100 años de trayectoria. Desde que inventamos la primera crema, NIVEA Creme, desarrollamos investigación constante para producir innovaciones que atiendan a cada necesidad de la piel de toda la familia. Nuestros investigadores se centran especialmente en la individualidad de la piel humana y en las diferentes necesidades de cuidado. Lo que ha dado como resultado que en las últimas décadas hayamos creado numerosos productos innovadores para el cuidado de la piel, desde desodorantes hasta productos de protección solar.

BENEFICIOS 
-72 horas de protección antitranspirante
-Frescura duradera
-Dermatológicamente probado
-Sin alcohol etílico
-Apto para todo tipo de piel

MODO DE USO
1) Agitar bien el envase antes de usar
2) Aplicar NIVEA Fresh Coconut Desodorante femenino a 15 cm de distancia de las axilas de manera uniforme y pareja
3) Dejar de secar antes de colocar la prenda de vestir
4) En caso de oclusión de la válvula agite bien el envase, ya que su presión interna libera la oclusión.",NIVEA,https://ardiaprod.vteximg.com.br/arquivos/ids/362100/Desodorante-Antitranspirante-Femenino-Nivea-Fresh-Coconut-X-150-Ml-_1.jpg?v=638991428894870000,Desodorante Antitranspirante Femenino Nivea Fresh Coconut X 150 Ml.
7798140257554,Perfumería,Cuidado Personal,Cremas corporales,"Teatrical crema facial Humectante con células madre y aguacate. Crema de uso diario que brinda elasticidad a los tejidos gracias a sus ingredientes humectantes. Brindando protección contra el foto-envejecimiento y el sistema natural antioxidante. 

BENEFICIOS:
-HIDRATACIÓN INTENSA: 48 hrs de hidratación sin sensación grasosa, piel más suave. Crema facial que nutre a profundidad, restaurando la hidratación que la piel pierde durante el día.                          
-PIEL MÁS SUAVE: Brinda elasticidad a los tejidos para que tu cutis luzca visiblemente más suave y terso al instante.                                               
-CON CÉLULAS MADRE: Única con células madre y aguacate.",TEATRICAL,https://ardiaprod.vteximg.com.br/arquivos/ids/372323/Crema-facial-Humectante-Teatrical-100-Gr-_1.jpg?v=639161631373100000,Crema facial Humectante Teatrical 100 Gr.
7891024131909,Perfumería,Cuidado Bucal,Pastas de dientes,"Pasta Dental para triple protección para toda tu familia
Beneficios:
-Protección anticaries
-Extra blancura
-Aliento fresco
Cepíllese adecuadamente los dientes después de cada comida, tres veces al día por dos minutos. Enjuagar completamente después de cada cepillado
Su uso es recomendable en niños mayores de 6 años. No ingerir. Niños de 6 años y menores: usar una cantidad del tamaño de una gota (0,25G) supervisados por un adulto para minimizar que sea ingerida. En caso de estar recibiendo flúor de otras fuentes consulte un odontólogo o doctor.",COLGATE,https://ardiaprod.vteximg.com.br/arquivos/ids/361077/Pasta-Dental-Colgate-Triple-Accion-Menta-Original-50-Gr-_1.jpg?v=638972735623100000,Pasta Dental Colgate Triple Accion Menta Original 50 Gr.
7891136057029,Bebidas,Aperitivos,Vermouth,,APEROL,https://ardiaprod.vteximg.com.br/arquivos/ids/324662/Aperitivo-Aperol-750-Ml-_1.jpg?v=638599571488470000,Aperitivo Aperol 750 Ml.
7702018072477,Perfumería,Máquinas de afeitar,Repuestos cartuchos,"¿Querés una depilación corporal suave y al ras en solo una pasada? Los repuestos de la máquina de afeitar Gillette Venus Essential Care Original son ideales para ti. El cartucho tiene una cabeza redondeada y 3 hojas rodeadas de suaves almohadillas que protegen la piel al afeitarte. Su banda lubricante con aloe vera facilita el deslizamiento de las hojas de afeitar y te ayudará a conseguir una piel suave y lisa un una sola pasada. Estos repuestos funcionan con todos los mangos Venus, excepto con el mango de la máquina de afeitar para mujer Venus Especial para Área Íntima. Para una mejor experiencia, probá usarla con la Crema de Afeitar Gillette Venus.",VENUS,https://ardiaprod.vteximg.com.br/arquivos/ids/368392/Repuesto-para-Maquina-de-Afeitar-Mujer-Gillette-Venus-Original-con-Hojas-2-Ud-_1.jpg?v=639129664050600000,Repuesto para Maquina de Afeitar Mujer Gillette Venus Original con Hojas 2 Ud.
